179231|1
32454|2
31741|2
5264|2
143351|1
495|2
146028|3
149507|1
17461|2
46621|2
22016|3
39289|3
143119|1
174939|2
165189|1
31921|2
4426|2
174899|2
225514|2
38326|2
22078|3
39540|2
16381|2
34130|3
39476|3
168250|1
161821|1
10591|2
174647|2
154383|2
39315|2
36638|2
161523|3
42353|2
164820|2
26750|2
178598|3
149352|2
24792|2
152205|2
163275|1
18553|2
174449|2
20762|3
39962|3
167542|1
35244|2
30333|2
152421|2
20716|3
145891|2
39316|2
5210|2
20903|2
91285|2
160919|1
163382|1
176877|3
164414|2
158529|2
169473|3
680|2
161032|2
22058|2
16837|3
166367|2
41851|2
37979|2
142465|2
15892|2
173401|2
167312|2
226636|2
15613|2
175755|2
40464|2
178397|2
169773|2
17853|2
160289|2
41778|2
38720|3
176378|1
135919|2
31962|3
148101|2
221183|2
174039|1
174422|2
169494|1
159816|2
174550|2
42525|2
17119|4
33803|2
163085|2
13908|2
39410|3
24716|3
35505|2
21094|1
173260|2
31822|2
135258|2
1619|2
146902|2
145556|2
18712|2
111151|2
174933|2
39026|2
174984|2
38872|2
18668|3
1589|2
172655|3
7081|2
156846|2
18045|2
172942|2
174641|3
39998|2
14633|3
153448|1
38663|2
31593|2
109071|2
35051|2
166899|2
30776|2
4487|2
38187|3
15654|2
35719|2
14863|3
19964|2
236860|2
21289|3
19192|3
42553|2
27219|3
17595|3
2236|2
145990|2
153414|2
14082|3
35423|2
24796|2
166986|1
31424|2
20938|2
21273|2
31943|3
40759|3
22561|2
169657|1
159381|2
175558|1
41780|3
169350|2
2005|2
165688|2
154241|2
178975|2
234999|3
31712|2
30489|2
38342|2
141889|2
141127|1
29136|2
1310|2
148719|2
229156|1
154014|2
16664|2
15011|3
19271|1
18579|2
177225|1
1606|2
14239|2
15768|2
1829|2
34573|3
220633|2
173613|2
34528|2
156691|2
229374|1
30675|3
8605|2
149771|1
174923|2
31589|2
152919|2
162935|3
147717|2
229165|2
156958|2
14864|2
166665|2
148806|1
237461|2
38566|2
231880|1
22486|2
157939|1
34517|2
15637|3
177528|1
36715|2
172460|3
128029|2
178885|2
162699|2
177336|2
34435|3
231934|2
29403|2
220996|2
149555|2
146410|2
146214|1
35815|2
157847|2
160511|2
162327|3
30810|2
34368|2
37775|3
17598|2
17822|2
2877|2
24498|3
173892|2
14935|2
2619|2
235073|2
42731|2
172794|2
223366|1
144178|3
141367|2
21553|2
42734|2
19753|2
25292|2
223997|2
34101|2
19596|2
31650|3
165886|1
166384|3
154612|2
144140|1
33567|3
19487|3
15724|2
165692|2
150486|2
40150|2
93419|2
158768|3
143179|1
40677|1
156716|2
166814|2
36009|2
146216|2
21723|2
15185|2
178342|2
19372|3
16163|1
161246|2
176926|2
18289|3
18786|2
24677|1
154611|2
36696|2
142329|2
29664|2
239201|2
38877|2
30542|2
17757|2
166705|2
125481|2
30416|2
159621|1
59883|2
527|2
228916|2
164965|2
39413|3
14697|4
30415|2
42811|2
18478|2
40679|2
1574|2
16284|2
24428|3
26495|2
161782|2
178150|1
150775|1
42041|3
145002|1
233057|1
16093|2
38815|2
32853|3
174590|1
145194|1
673|2
149997|2
151791|1
232771|1
95800|2
2047|3
41791|2
57238|2
29307|2
168624|1
33984|2
63680|2
172067|2
165382|2
166771|2
19480|2
146791|1
172753|2
18486|3
33481|3
34488|2
20052|2
170889|2
167054|2
27625|2
10027|2
22142|2
25834|2
38712|2
40923|2
14053|2
142591|1
146056|1
171798|2
22762|1
179101|1
226377|2
144888|2
27705|3
161996|2
21284|3
36328|2
14725|2
234591|4
146036|1
176622|1
156291|2
7709|2
162635|1
20587|2
166740|2
154054|2
174826|2
178341|2
41594|2
153200|2
148504|3
19418|2
26821|3
21877|2
37138|3
143479|3
174370|2
157750|1
144282|2
39936|2
8790|2
31065|3
30139|1
226978|2
231120|1
17538|2
32093|1
165509|3
175244|2
38923|3
141853|2
30380|2
23769|2
160098|2
153796|3
235709|2
16001|2
36658|2
41936|2
147612|2
19203|2
35317|2
150217|3
32368|2
147344|2
145659|2
19747|3
163140|1
178533|3
34087|2
178887|2
28106|2
42516|2
19369|1
41866|2
228668|2
28385|3
41546|2
154795|3
38162|3
14108|2
169458|2
230716|3
15606|2
22457|3
18104|2
33039|2
156759|2
222242|2
178949|2
174806|2
160903|1
169595|3
2218|2
173781|2
155021|2
14489|2
158526|1
155093|2
40536|2
164627|2
236660|3
38637|2
171349|1
19909|2
31951|2
40107|1
37753|1
167920|2
225|1
142398|2
150297|1
5157|2
15625|2
42169|3
149442|1
30842|2
19356|3
178171|1
24162|4
22686|2
166071|2
33695|3
35057|2
167756|2
238320|3
170351|1
145474|2
2439|2
225406|2
39444|2
40508|2
30086|2
167481|3
145090|3
168585|2
144528|2
27696|2
159504|3
2771|2
1637|2
28072|3
31673|2
18277|2
153599|1
160755|3
41114|3
167290|3
14519|2
153254|1
174028|2
156368|1
147562|1
37938|2
236938|2
22133|2
17170|2
171450|2
239069|2
175784|1
31293|2
147631|2
147861|2
29014|3
31437|2
169429|2
168666|2
14393|2
171246|2
39781|2
159530|2
36772|2
174184|2
28300|2
168913|2
160770|3
155833|2
173006|1
10379|2
41359|3
24186|2
144647|2
150700|2
17969|2
170117|3
83357|3
174519|2
150876|2
21714|2
32974|3
37556|2
232725|3
16675|2
39049|2
155188|2
6328|2
23153|3
166706|2
22927|2
159902|2
41123|2
153525|2
93455|2
16559|2
37478|1
175508|1
36880|2
233578|2
164088|2
42818|2
154609|2
34456|2
19930|3
179170|1
25400|2
233544|1
144221|3
14743|3
24662|3
168364|2
145780|2
54377|2
229284|1
33477|2
177413|2
42187|2
17531|2
29018|2
22485|3
155036|2
17522|2
145589|2
156156|2
15694|2
65208|2
148808|2
41199|3
159987|2
22343|2
140945|2
26684|2
12051|2
1110|2
153744|2
59535|2
178590|1
21184|3
177832|3
4188|2
146124|2
152570|1
18012|2
150878|1
171429|2
224095|3
23588|3
40651|3
496|2
40862|3
160074|3
14040|2
161701|2
3777|2
169348|3
15698|2
38814|2
36269|3
27159|2
21380|2
1013|2
231552|1
36487|3
227844|2
35381|2
18141|2
8351|2
5194|2
15136|1
158403|2
15822|3
175697|2
25862|2
28093|2
91376|2
164898|3
25129|3
166548|3
8772|2
141532|1
27243|3
3714|3
142517|2
174262|2
167115|3
39629|1
32380|2
98064|2
35095|2
150891|2
160253|3
165138|1
27056|2
155736|2
149719|2
159179|2
41281|1
154198|2
41750|2
26933|2
87309|2
14267|2
220802|3
171611|3
146864|2
30638|2
15797|2
20112|2
165208|2
37992|2
25787|3
166859|2
158582|2
163979|2
233062|2
160308|2
40807|2
169866|1
10859|3
178868|2
37732|2
151540|2
156125|2
28069|2
30209|3
165190|2
176607|1
22050|2
22196|2
34459|3
29484|3
31976|3
34562|1
1588|2
26105|2
82777|2
20602|1
17506|2
5975|2
165621|2
142930|2
32532|2
169731|2
32420|3
145712|2
40635|3
22402|2
43005|2
14660|2
16037|2
114882|2
40757|3
164928|1
150315|1
685|2
37027|1
4716|1
163908|3
38095|2
41582|2
157512|2
20591|2
18344|1
29460|3
39017|2
229037|2
8668|3
31958|3
174017|3
36411|2
24422|3
156542|1
158643|2
20027|2
40451|2
16955|2
28312|3
41091|2
170776|1
17411|2
5039|2
18419|3
143253|1
18142|3
19508|3
153030|2
177916|2
175423|1
5283|2
171631|1
151905|2
35579|3
177873|2
149032|2
153185|2
233398|2
15464|2
174061|2
89814|2
28073|2
29598|2
168069|2
173400|2
171287|1
20048|2
9815|2
35270|2
158208|2
164543|3
8780|2
13915|2
42832|2
78097|2
222961|1
175779|1
149692|1
153203|2
39786|3
27678|2
8759|2
162755|1
26992|1
10961|3
35750|2
26377|2
27786|3
165750|2
143491|3
162625|2
35969|3
20470|3
35735|3
176376|1
21909|2
166953|2
33753|2
143341|1
170993|2
164379|2
20439|3
143215|1
33173|2
23896|3
29950|2
20807|2
145148|3
145580|1
152165|2
154100|3
150294|2
40180|2
42339|2
235377|1
36999|2
151211|2
150767|2
36522|1
14635|2
38069|3
177615|1
153586|2
19340|2
9707|2
235474|2
35981|2
145461|2
29355|2
16908|2
18339|3
168753|2
18675|3
32186|3
38615|2
141655|2
31504|3
31256|2
148244|2
33942|2
160026|1
16196|3
161100|2
31576|2
161503|3
19266|2
146155|1
58924|2
25924|2
14962|3
22925|2
77502|3
152188|2
26578|2
162739|3
18496|3
142198|2
42852|3
177840|2
22270|2
41500|2
16895|2
152219|3
171729|1
173326|2
163346|1
141984|3
39204|3
166387|1
29753|3
65887|2
22037|2
150309|1
33348|2
20378|2
142528|2
40956|1
168533|1
175207|2
19728|2
227493|1
99536|2
38462|1
39521|2
156566|2
164267|2
79166|2
19742|2
123192|2
21466|2
16297|2
146988|2
223484|1
24346|3
41300|3
163774|1
30444|2
3225|2
156213|2
19427|2
110059|2
151841|2
163991|2
30071|2
164995|2
14280|2
151331|1
157123|2
156578|2
141677|1
30345|2
169712|2
177830|2
164737|2
150825|1
226117|3
152581|2
24558|2
173359|2
150724|2
12395|3
42213|2
142467|1
32916|3
14901|2
28326|3
155980|2
177016|2
38703|2
170443|2
4718|2
110716|1
77191|2
161163|1
14963|2
159089|2
17910|2
174494|2
155663|2
17342|2
21411|2
22507|2
26603|3
238543|2
157703|2
142874|2
18701|2
17304|2
173152|2
17339|2
20833|2
164952|2
29104|2
173066|1
14042|2
5960|2
149994|1
17362|2
19539|2
167588|2
141438|1
17244|2
21919|2
40877|2
177456|2
33234|3
141215|2
35710|2
33150|2
18305|3
152077|1
153330|3
156909|2
142387|3
165214|3
19163|2
38650|2
144343|3
31411|3
154113|2
42815|2
155102|2
146742|3
166817|2
164789|2
6232|2
158530|3
13852|3
9784|1
66933|2
23168|2
21615|2
28419|2
146701|2
153280|2
157589|2
168388|2
20562|2
2579|2
25858|2
17501|2
178451|2
42110|2
6072|2
16957|2
157495|2
143250|2
155951|3
28364|3
27126|2
40598|1
150483|1
1557|2
165563|1
32249|3
143197|2
17628|1
37868|1
230344|2
237255|2
7600|2
21297|2
109655|2
36600|2
21495|2
142932|2
25049|2
18995|3
6958|2
166091|2
35554|1
16330|3
23119|2
37134|2
41157|3
770|2
178945|2
143578|2
40805|2
23469|2
18644|3
223315|1
166092|2
21694|2
5539|2
151834|3
36851|2
22695|2
168275|2
158862|3
60184|2
9842|2
42422|2
157251|3
40145|3
159414|3
22652|2
161817|2
36985|2
162806|3
154522|2
7694|3
156255|2
31422|3
37006|2
21267|2
146059|1
35253|2
155315|2
145707|2
32300|3
176178|1
39216|2
19292|2
160431|1
19014|2
40561|2
155078|2
41772|3
72128|2
34454|2
11751|2
17289|2
147377|1
177214|2
144094|2
42474|2
170662|2
39514|2
15261|2
238256|1
21613|2
144852|2
59533|2
27925|2
142255|2
6088|2
143239|2
41417|2
32605|3
39668|1
149353|3
162800|1
157959|1
26936|2
13687|2
233558|3
155573|2
20512|3
116918|2
14708|3
165588|1
20503|2
173424|2
154512|2
142181|1
39417|2
162416|2
30076|2
15242|2
153014|2
40578|2
149071|2
161640|2
86385|2
12923|2
20858|2
231151|1
166223|2
141837|2
9828|1
33835|3
17555|2
36095|2
25866|2
147784|2
17649|2
230815|2
142620|1
177300|2
177468|3
227456|2
39167|2
5495|2
34753|2
164712|1
65428|2
164403|2
176012|2
176840|2
236240|2
33279|3
229598|3
178389|2
38309|2
93312|2
650|2
7738|2
37918|2
70061|2
28360|2
162211|1
171067|2
50470|2
19198|2
18625|2
172279|2
36919|2
24652|4
234748|2
174765|2
152875|1
8774|2
36620|2
163803|3
149090|2
42273|2
172250|2
24391|3
164751|2
165569|1
36348|2
17399|2
150951|2
145187|1
13844|3
42748|2
174675|1
67009|2
41152|2
50908|2
151839|3
30147|2
5643|2
160676|3
166084|2
17640|2
5749|2
143442|1
14787|3
17540|3
34043|2
17785|2
172740|2
159587|2
176924|3
30386|2
168146|2
179144|2
40606|2
160862|2
40252|3
33104|3
165404|2
151342|1
11600|2
171110|1
221190|3
161025|2
168048|2
29226|2
156166|3
173893|2
28029|2
16606|2
35137|2
10849|2
41452|3
21008|3
17884|3
26664|3
174222|2
118046|2
29530|2
35592|2
176008|1
164252|1
167925|2
27609|3
17945|2
143759|2
20058|1
35744|2
154771|1
17601|2
35790|2
151199|2
9913|2
230315|3
155817|2
129846|2
31097|2
142380|2
42984|2
145865|3
13972|2
42154|3
32379|2
146993|2
233929|2
37336|3
35692|3
172817|2
177347|2
35045|2
33266|3
143760|3
31241|1
29752|2
147209|2
153872|2
36510|4
30970|2
35529|3
168902|2
22144|3
31995|2
5262|2
177606|2
9589|2
231573|1
227553|3
25223|2
150881|2
5097|2
231468|2
18837|2
20931|2
34864|3
165721|1
155619|2
5617|2
41792|2
42808|2
159252|2
156527|2
174369|2
19519|3
175977|2
173752|2
18811|2
151151|3
39868|2
25699|2
38394|2
38048|2
4981|2
232080|2
151929|2
27991|2
40495|2
162593|1
178048|2
28389|2
37559|2
37277|2
19695|2
166314|1
117936|2
34171|2
144709|1
42686|1
29507|2
38744|2
15257|2
177646|2
234333|2
156818|1
41456|2
235980|2
2429|3
28333|2
6722|2
25502|2
154647|2
21060|3
150796|2
26395|2
17993|2
170452|2
237686|1
169084|2
167088|1
39203|3
65665|2
149760|1
37682|2
41411|1
39779|3
45123|2
168750|2
39237|2
13237|3
38947|3
145893|2
33614|2
25994|3
10970|3
144624|2
150293|2
157133|1
42302|3
16296|2
149172|2
227604|2
177648|2
143970|2
37910|2
129880|1
161957|2
152590|2
177887|2
2312|2
14441|3
177364|2
30019|3
21898|2
9204|2
32497|2
14956|2
108137|2
151243|1
177391|2
156799|2
964|2
160532|2
26325|2
42042|3
229332|2
14553|2
2430|3
20221|2
172135|2
148738|1
25565|2
130814|2
2743|2
22574|3
154943|3
21130|2
26672|2
39739|2
41465|2
177307|2
22141|2
14807|3
40113|2
32704|2
178727|2
25147|2
235200|1
167108|2
142367|1
71395|2
151152|3
145492|2
169997|2
176228|2
40122|2
150179|2
31608|2
38451|3
18955|2
154487|2
30952|2
177094|2
17752|2
31454|2
172745|2
17403|2
22390|2
29059|2
162549|4
144945|2
179138|2
157517|2
41130|2
13216|3
142585|1
42568|1
41003|3
146452|1
19499|2
141778|3
143625|2
38101|3
24909|3
151260|2
2359|2
170752|2
238925|1
15483|2
159602|2
152923|3
144759|2
40038|3
168606|1
163776|2
34762|2
34078|2
32479|2
141180|2
24280|2
157282|1
42194|2
231940|2
18152|2
175257|2
157134|1
227072|2
32457|3
160621|2
11530|3
38146|2
28377|3
234041|2
51630|2
19677|2
13860|2
170718|3
164048|2
30453|2
34326|3
172291|1
151713|2
33339|2
7078|2
171749|2
31670|2
235783|2
4946|2
233610|3
6653|2
22501|3
517|2
20351|2
170974|2
26912|2
168238|2
34565|3
20811|2
20364|2
151380|2
148840|2
18430|2
38533|3
22870|2
16857|2
175381|2
161033|2
149062|2
37314|3
22746|2
156624|1
235164|3
145768|2
168079|1
20392|2
12698|2
14637|2
41963|3
26792|3
80428|2
35126|2
154829|2
19294|2
36758|2
178923|1
19560|3
34676|2
34832|1
14115|2
13739|2
5064|3
30763|2
225533|3
174238|2
40339|2
45019|2
169998|2
32144|2
26531|2
148928|2
156486|2
167803|2
20928|2
38981|2
175714|1
40285|2
174278|3
105275|2
17638|2
17157|3
175169|3
15584|2
22233|2
34526|2
28972|2
34855|2
147738|1
14748|2
32548|2
18170|2
40599|3
10114|2
36647|2
18652|3
17552|2
67081|2
167367|1
23976|2
39004|3
42334|2
33576|4
230165|2
30309|1
16835|2
32177|3
23066|3
151787|2
173023|3
169865|3
13599|2
151397|1
32646|2
9191|2
41575|3
174099|2
177631|3
125726|2
35852|3
38662|2
178405|2
227304|2
162213|3
230877|2
17389|2
15211|2
18912|2
41706|2
148247|2
37286|2
35688|3
41161|3
141073|2
234654|2
28941|3
226061|2
226533|1
161598|1
24914|2
15949|2
105124|2
156602|2
40149|3
28997|2
36258|2
35179|2
160534|2
5949|2
234841|2
164925|1
29953|2
86155|2
143445|1
164941|1
37227|2
145770|2
161052|2
27795|2
38571|2
169717|2
151375|2
159700|2
27145|2
156871|2
42219|2
16649|3
33495|2
33999|2
34135|2
38913|2
24975|2
34037|2
24197|2
17809|2
25007|2
142220|2
30051|2
40196|2
140895|2
13870|2
163078|2
14542|2
10189|2
15232|2
161355|1
238442|2
169793|3
148054|2
161359|1
6729|2
153163|2
37516|3
35352|3
21025|2
7425|3
165906|1
152689|2
18057|4
36994|2
141140|1
119783|2
37709|2
36091|2
5538|2
15425|3
42952|2
143553|1
227833|3
31606|3
14760|1
13498|3
27197|2
26357|2
37396|2
39296|3
21145|1
169596|3
36605|2
161397|2
168027|2
27972|2
36308|3
38425|4
17519|2
234880|2
29277|2
155181|2
23055|1
50223|2
152934|3
232632|1
168484|2
237680|3
156299|2
35850|2
7757|2
176445|1
30089|2
15482|2
16255|2
30930|2
156866|2
158999|1
13459|3
169737|2
4314|2
1717|2
14210|3
171269|2
21662|2
162657|2
26450|2
14030|2
101990|2
3202|2
26047|2
18432|3
220822|1
23188|2
14913|2
145644|2
18302|2
37222|2
37638|2
30747|2
36240|2
33522|2
152866|1
34144|2
224999|2
15657|3
155156|2
161414|2
8742|2
225334|2
162734|2
171350|1
30622|2
17330|2
147656|3
175149|1
24812|2
27825|2
40971|2
11596|2
158222|2
156270|3
171759|2
8898|2
145791|3
41025|1
36318|2
25219|2
177939|2
5830|2
166332|2
161312|2
15509|2
18693|3
3517|2
41470|2
151431|2
33353|3
15920|3
145487|2
159442|1
165839|2
36602|2
169249|3
149254|2
15991|2
42012|2
41844|3
5767|2
176866|1
30475|3
38919|2
178280|2
162651|1
42210|3
46811|2
41480|3
164847|2
16247|2
145890|1
32715|2
165518|1
16596|2
9717|2
178777|2
15156|2
222203|2
28939|2
158273|2
31607|3
42575|2
222244|1
168727|2
172013|2
151236|2
37430|2
234929|3
29542|3
147666|1
15526|2
169562|2
40515|2
147040|2
235679|2
167576|2
36921|2
18721|2
14866|2
151579|2
19990|2
164727|2
38479|2
23110|3
167282|2
161714|2
178768|3
155006|2
170091|2
22614|2
7732|2
19978|2
175269|2
21154|3
5628|2
24410|3
235902|3
36799|2
13793|3
36870|1
17398|2
9553|2
25278|2
26744|4
30560|2
28349|2
163597|2
141711|1
158837|3
158224|2
20939|2
31026|3
33147|1
16595|3
18089|3
38539|2
43026|2
39976|2
42155|3
26606|3
153571|3
164773|2
27983|2
36670|1
220800|3
16327|2
130675|2
27566|3
22089|2
80062|2
38804|2
25408|2
154217|2
22717|2
30509|2
70859|2
32131|3
14957|3
144434|2
14078|1
34691|2
154842|2
25161|3
172472|1
41210|1
24632|3
27110|1
20660|3
15789|3
27464|2
165177|1
121890|1
226851|2
17186|2
42094|2
174382|3
32181|3
22780|1
225861|2
25896|2
14451|2
39761|2
18284|1
28303|2
229001|3
148293|1
27563|3
171354|2
30802|2
178950|2
15672|2
148180|2
164539|2
28207|2
157254|3
141609|2
34941|2
16122|2
19351|2
225458|2
233281|3
38347|3
399|2
169789|2
26972|3
17047|2
176460|2
27180|3
148033|3
31014|2
6224|3
13161|2
27819|2
156681|2
19600|2
148350|2
29056|3
42404|3
42994|2
172361|1
166398|2
24870|2
13730|2
172627|2
152945|2
82286|2
144126|2
156260|2
177106|2
39813|2
160443|2
151348|1
166144|1
31926|1
110111|2
731|1
177033|2
18008|2
164734|2
117825|2
40666|3
35395|2
157928|2
792|2
19618|3
39919|2
167669|3
36094|2
158164|1
27333|2
147769|3
2279|3
141130|2
47986|2
175018|2
142406|1
56831|1
39389|2
173442|2
35264|2
178850|2
140984|2
36877|2
34138|2
157395|2
21645|1
16457|2
237642|1
150530|2
156258|2
165006|2
24379|2
23048|2
13450|1
156410|2
25983|2
15227|2
671|2
172911|2
25314|2
129987|2
33017|1
36372|1
221249|2
14779|2
164713|1
16264|3
13934|3
17937|3
21272|2
31767|2
169241|2
170376|2
147272|2
42179|2
174998|2
141735|2
96142|2
173137|2
40864|2
29628|2
19529|2
38606|2
178190|2
22422|2
144289|1
36601|2
143340|2
40991|3
29994|2
1246|2
178398|1
32163|2
21409|2
14645|2
29454|3
13592|2
26855|2
32254|2
144864|2
159832|2
24934|1
11627|3
17039|2
141437|1
237692|2
172608|2
24829|2
164935|2
37392|2
87764|2
171854|1
160911|2
29028|2
165282|2
8297|2
167571|2
141179|2
177266|2
33012|3
36741|2
224377|2
33592|3
146900|2
26390|2
40541|2
167548|2
17679|2
42905|2
170041|2
178835|2
161378|1
157228|1
9022|3
166187|2
33057|2
41139|2
153390|2
125468|2
87266|3
150637|1
229488|2
160776|2
16797|2
235635|3
41932|3
22379|2
164540|2
151444|2
173592|1
32267|2
42864|1
142217|1
37360|2
177633|2
32020|2
152252|3
37881|2
9876|2
163290|1
761|2
18452|2
154403|2
5094|2
42087|2
50382|2
162745|2
36407|2
166340|2
33327|3
15980|1
16477|2
37014|3
152409|2
16834|2
1962|2
13918|2
147768|1
143486|2
27009|3
34656|3
170043|1
170313|2
14959|3
2156|2
163616|2
157719|3
161982|2
31829|1
162711|2
145149|3
14861|2
171985|2
156631|2
232311|3
161017|2
143478|2
20495|2
29256|2
105713|2
29845|2
40781|3
40872|3
40289|2
26758|2
166297|2
14775|3
41176|2
148710|2
50613|2
36359|2
40852|2
155218|1
236647|2
161576|1
174192|2
154441|3
143540|2
26904|1
166053|2
142606|1
14727|3
34332|3
145263|2
18552|2
150291|1
35366|2
144320|1
25934|2
169764|1
145631|1
236071|1
151586|3
66936|2
20033|2
153564|2
37101|2
16435|2
36374|3
15602|2
37882|3
19757|3
33798|2
171070|2
154513|1
13916|2
152462|1
223417|2
2883|2
9255|2
41559|2
20346|2
34873|3
23278|3
39281|2
163901|2
15692|2
175366|2
41239|3
8618|3
15519|3
177198|2
150135|1
42287|2
10345|2
22250|2
42713|2
178917|3
17533|2
35136|2
16740|2
172963|2
33514|1
21278|2
20522|2
163900|2
37500|2
33289|3
18805|2
154073|2
143991|2
37607|2
163221|1
222527|1
19957|2
24993|2
172178|2
62691|2
4020|1
16708|2
9946|2
39032|2
24194|2
178578|2
22693|2
17315|2
171255|2
31979|1
24809|2
66912|2
171650|3
24344|3
29064|2
32293|3
140959|2
141421|2
25355|2
144797|2
170579|1
15286|2
31533|2
13991|2
25943|2
35699|3
154578|1
162594|1
154850|1
156084|2
28986|2
109113|2
176682|1
175429|3
35845|3
40644|3
19736|2
36704|2
23429|3
149556|1
147840|1
145129|2
33155|3
176940|1
33703|2
162480|2
169994|2
17493|2
38609|2
26812|2
148793|2
32443|2
13847|3
220777|2
37633|3
176112|1
14550|2
120151|2
18640|2
42101|2
16305|3
141202|2
169643|2
165912|2
158971|2
177652|2
27344|2
157552|1
17797|2
143825|2
26907|3
19400|2
144480|3
22523|2
17970|4
14705|2
18969|3
33588|3
13109|3
37996|1
141581|1
162476|2
13975|2
21418|2
161993|2
64404|2
27407|3
155798|1
176844|2
40204|3
27131|2
19939|2
145489|2
165575|1
178160|1
146982|2
156919|2
50152|2
16272|2
22718|3
226498|1
35812|2
141037|2
145409|2
22042|2
36625|2
171182|2
37874|2
29623|2
9712|2
238708|2
9702|2
30463|2
165703|2
1795|2
76284|2
33698|2
78530|2
38261|2
14629|3
158269|1
15788|2
24789|2
25257|1
163441|2
17356|2
169055|1
178823|2
20798|2
80451|2
170020|2
30015|2
172987|2
98503|2
235669|2
39045|2
160315|2
33095|3
29689|2
16551|2
154432|2
178197|2
173144|2
177880|2
15812|2
13229|2
178017|2
20036|2
18024|2
153114|2
31192|2
22874|2
26562|2
33066|3
21903|3
41312|3
234443|2
176461|2
177466|2
10132|2
154731|1
11086|1
41552|3
19478|3
22024|1
30197|2
37063|2
18472|2
16079|2
27355|2
37093|2
159005|2
19237|2
25190|2
16368|3
175698|2
40834|2
31966|3
4428|2
9933|2
6614|2
158605|2
17319|2
172058|2
24429|3
32820|2
222640|3
13803|3
167283|3
164735|2
25220|2
38677|2
29538|3
9542|2
152428|2
164824|2
173300|2
39657|2
22908|1
18840|2
156560|1
168737|2
15786|3
154388|2
38374|2
142160|2
30234|2
168051|2
33857|2
15679|3
24513|3
142971|2
155048|2
171727|1
37124|3
28938|2
10226|2
33115|2
141340|2
26396|3
16940|2
228276|2
160371|2
149741|1
143039|3
146490|2
14798|2
32033|2
163093|2
158045|1
160196|1
232448|2
135961|2
38064|3
238087|2
1321|2
42355|2
155272|3
60492|2
27923|3
173346|2
30565|2
148178|2
38024|3
145529|2
152041|2
26874|3
169510|2
144724|1
25158|2
228555|2
85513|2
2121|2
172153|1
18846|2
22298|2
16095|3
156320|2
40240|3
22027|2
67815|2
38554|2
168115|2
33953|2
162209|2
160064|1
17481|2
167119|1
15840|2
17088|2
165739|1
24794|2
171527|2
41455|3
17834|2
29577|2
13920|2
157321|2
145267|1
19071|2
35941|2
29959|2
19871|1
141424|2
36623|2
160701|2
31524|2
159412|3
16162|2
159793|2
149762|1
173043|2
16593|2
5550|2
157204|3
165874|1
151069|3
236242|2
143607|2
163787|2
113347|2
22536|1
162415|2
152204|2
220469|2
41820|2
3703|3
172701|2
153318|3
34234|3
30196|2
31033|2
222226|2
2246|2
43036|2
4377|2
4558|2
